marca,modelo,ano,color,tipo de combustible,puertas,transmision,motor,tipo de carroceria,fecha publicacion,kilometros,traccion,precio
chevrolet,s10,2023,gris,diesel,4,manual,2.8,pick-up,55,64123,rwd,30900000
chevrolet,s10,2023,blanco,diesel,4,automatica,2.8,pick-up,32,53000,4x4,43900000
chevrolet,s10,2023,azul,diesel,4,manual,2.8,pick-up,49,18000,rwd,31000000
chevrolet,s10,2023,gris,diesel,4,automatica,2.8,pick-up,12,17000,4x4,47788050
chevrolet,s10,2023,plateado,diesel,4,manual,2.8,pick-up,14,23500,rwd,32000000
chevrolet,s10,2023,blanco,diesel,4,automatica,2.8,pick-up,210,37000,4x4,37900000
chevrolet,s10,2023,blanco,diesel,4,automatica,2.8,pick-up,60,22000,rwd,53775000
chevrolet,s10,2023,plateado,diesel,4,automatica,2.8,pick-up,2,36000,4x4,44800000
chevrolet,s10,2024,blanco,diesel,4,manual,2.8,pick-up,1,1000,4x4,63303000
chevrolet,s10,2024,blanco,diesel,4,manual,2.8,pick-up,1,1000,4x4,62300000
chevrolet,s10,2024,plateado,diesel,4,automatica,2.8,pick-up,1,1000,4x4,62300000
chevrolet,s10,2024,blanco,diesel,4,manual,2.8,pick-up,1,1000,4x4,63129000
chevrolet,s10,2024,negro,diesel,4,manual,2.8,pick-up,1,1000,4x4,62500000
chevrolet,s10,2024,plateado,diesel,4,manual,2.8,pick-up,1,1000,4x4,63129000
chevrolet,s10,2024,blanco,diesel,4,manual,2.8,pick-up,1,1000,4x4,64400000
chevrolet,s10,2024,blanco,diesel,4,manual,2.8,pick-up,1,1000,4x4,64400000
chevrolet,s10,2024,gris,diesel,4,manual,2.8,pick-up,1,1000,4x4,64215500
chevrolet,s10,2024,gris,diesel,4,manual,2.8,pick-up,1,1000,4x4,61858000
chevrolet,s10,2024,negro,diesel,4,manual,2.8,pick-up,1,1000,4x4,63500000
chevrolet,s10,2024,gris,diesel,4,automatica,2.8,pick-up,1,1000,4x4,58900000
chevrolet,s10,2024,blanco,diesel,4,manual,2.8,pick-up,1,1000,rwd,62811000
chevrolet,s10,2024,negro,diesel,4,automatica,2.8,pick-up,18,62370,4x4,57000000
chevrolet,s10,2024,plateado,diesel,4,manual,2.8,pick-up,1,1000,4x4,64400000
chevrolet,s10,2024,gris,diesel,4,manual,2.8,pick-up,1,1000,4x4,64400000
chevrolet,s10,2024,gris,diesel,4,automatica,2.8,pick-up,44,62370,4x4,56900000
chevrolet,s10,2024,blanco,diesel,4,manual,2.8,pick-up,150,555,4x4,62350000
chevrolet,s10,2024,gris,diesel,4,manual,2.8,pick-up,47,62370,rwd,49000000
renault,sandero,2008,azul,nafta,4,manual,1.6,hatchback,120,189100,fwd,8500000
renault,sandero,2008,negro,nafta,4,manual,1.6,hatchback,210,111111,fwd,8365000
renault,sandero,2008,gris,nafta,4,manual,1.6,hatchback,45,183000,fwd,8200000
renault,sandero,2008,rojo,nafta,4,manual,1.6,hatchback,23,132000,fwd,8000000
renault,sandero,2008,gris,diesel,4,manual,1.5,hatchback,50,157000,fwd,7690000
renault,sandero,2008,gris,diesel,4,manual,1.5,hatchback,11,190000,fwd,7000000
renault,sandero,2008,negro,nafta,4,manual,1.6,hatchback,8,123800,fwd,8604000
renault,sandero,2008,rojo,nafta,4,manual,1.6,hatchback,120,203000,fwd,7170000
renault,sandero,2008,gris,nafta/gnc,4,manual,1.6,hatchback,3,230000,fwd,7800000
renault,sandero,2009,negro,nafta,4,manual,1.6,hatchback,90,156000,fwd,7700000
renault,sandero,2009,gris,nafta,4,manual,1.6,hatchback,5,160000,fwd,9500000
renault,sandero,2009,gris,diesel,4,manual,1.5,hatchback,270,171000,fwd,7900000
renault,sandero,2009,rojo,nafta,4,manual,1.6,hatchback,120,140000,fwd,8000000
renault,sandero,2009,gris,nafta,4,manual,1.6,hatchback,23,190000,fwd,8604000
renault,sandero,2009,gris,nafta,4,manual,1.6,hatchback,60,240000,fwd,7528500
renault,sandero,2009,azul,nafta,4,manual,1.6,hatchback,3,90000,fwd,9000000
renault,sandero,2009,negro,nafta,4,manual,1.6,hatchback,17,107000,fwd,8500000
renault,sandero,2009,gris,nafta,4,manual,1.6,hatchback,28,156000,fwd,7900000
renault,sandero,2009,gris,nafta,4,manual,1.6,hatchback,5,215000,fwd,8000000
renault,sandero,2009,azul,nafta,4,manual,1.6,hatchback,15,219000,fwd,8800000
renault,sandero,2009,gris,nafta,4,manual,1.6,hatchback,29,11111,fwd,8000000
renault,sandero,2009,plateado,nafta,4,manual,1.6,hatchback,365,108000,fwd,9799000
renault,sandero,2009,negro,nafta,4,manual,1.6,hatchback,18,108000,fwd,8500000
renault,sandero,2010,gris,nafta,4,manual,1.6,hatchback,24,159000,fwd,8500000
renault,sandero,2010,azul,diesel,4,manual,1.5,hatchback,56,202000,fwd,9500000
renault,sandero,2010,gris,nafta,4,manual,1.6,hatchback,6,138000,fwd,9300000
renault,sandero,2010,rojo,nafta,4,manual,1.6,hatchback,90,79748,fwd,9800000
renault,sandero,2010,azul,diesel,4,manual,1.5,hatchback,60,165700,fwd,7407805
renault,sandero,2010,rojo,nafta,4,manual,1.6,hatchback,39,131000,fwd,7699990
renault,sandero,2010,rojo,nafta,4,manual,1.6,hatchback,2,130000,fwd,7699990
renault,sandero,2010,rojo,nafta,4,manual,1.6,hatchback,31,131200,fwd,8006500
renault,sandero,2010,gris,nafta,4,manual,1.6,hatchback,30,105000,fwd,11233000
renault,sandero,2010,gris,nafta,4,manual,1.6,hatchback,20,237000,fwd,9500000
renault,sandero,2010,gris,nafta,4,manual,1.6,hatchback,45,245000,fwd,9300000
renault,sandero,2010,plateado,nafta,4,manual,1.6,hatchback,20,128000,fwd,8604000
renault,sandero,2010,plateado,nafta/gnc,4,manual,1.6,hatchback,40,188000,fwd,9500000
renault,sandero,2010,azul,nafta,4,manual,1.6,hatchback,25,120000,fwd,9799000
renault,sandero,2010,azul,nafta,4,manual,1.6,hatchback,120,208000,fwd,7500000
renault,sandero,2010,gris,nafta,4,manual,1.6,hatchback,24,102000,fwd,9800000
renault,sandero,2010,gris,nafta,4,manual,1.6,hatchback,6,190000,fwd,9000000
renault,sandero,2010,azul,nafta,4,manual,1.6,hatchback,23,140000,fwd,8365000
renault,sandero,2010,azul,nafta,4,manual,1.6,hatchback,9,139525,fwd,9799000
renault,sandero,2010,azul,nafta,4,manual,1.6,hatchback,40,161000,fwd,8365000
renault,sandero,2010,rojo,nafta,4,manual,1.6,hatchback,28,200000,fwd,8400000
renault,sandero,2010,negro,nafta,4,manual,1.6,hatchback,47,158000,fwd,8300000
renault,sandero,2010,gris,nafta,4,manual,1.6,hatchback,120,138000,fwd,8700000
renault,sandero,2010,azul,nafta/gnc,4,manual,1.6,hatchback,26,208000,fwd,9500000
renault,sandero,2010,negro,nafta,4,manual,1.6,hatchback,41,215000,fwd,7170000
renault,sandero,2010,azul,nafta,4,manual,1.6,hatchback,23,198000,fwd,9500000
renault,sandero,2011,negro,nafta,4,manual,1.6,hatchback,3,131000,fwd,9800000
renault,sandero,2011,negro,nafta,4,manual,1.6,hatchback,9,131300,fwd,9800000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,60,190000,fwd,10000000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,120,131000,fwd,11233000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,14,134000,fwd,9850000
renault,sandero,2011,plateado,nafta,4,manual,1.6,hatchback,6,169362,fwd,10000000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,13,112658,fwd,9321000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,60,209001,fwd,8000000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,5,115000,fwd,10800000
renault,sandero,2011,negro,nafta,4,manual,1.6,hatchback,30,148000,fwd,8800000
renault,sandero,2011,negro,nafta,4,manual,1.6,hatchback,51,90200,fwd,11000000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,90,149000,fwd,9500000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,60,136200,fwd,9488000
renault,sandero,2011,azul,nafta,4,manual,1.6,hatchback,60,103400,fwd,9980000
renault,sandero,2011,rojo,nafta,4,manual,1.6,hatchback,12,139000,fwd,11200000
renault,sandero,2011,rojo,nafta/gnc,4,manual,1.6,hatchback,60,131000,fwd,9800000
renault,sandero,2011,negro,nafta,4,manual,1.6,hatchback,47,190000,fwd,9900000
renault,sandero,2011,negro,nafta,4,manual,1.6,hatchback,39,145630,fwd,8245500
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,2,146900,fwd,10100000
renault,sandero,2011,rojo,nafta,4,manual,1.6,hatchback,2,153000,fwd,9200000
renault,sandero,2011,blanco,nafta,4,manual,1.6,hatchback,46,113000,fwd,10000000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,22,186500,fwd,8900000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,26,160000,fwd,9321000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,365,136000,fwd,9321000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,365,197000,fwd,8365000
renault,sandero,2011,azul,nafta,4,manual,1.6,hatchback,10,153000,fwd,8843000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,25,150000,fwd,10755000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,38,104000,fwd,11711000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,90,162000,fwd,10157500
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,15,93000,fwd,11352500
renault,sandero,2011,negro,nafta,4,manual,1.6,hatchback,11,140000,fwd,10300000
renault,sandero,2011,negro,nafta/gnc,4,manual,1.6,hatchback,22,190000,fwd,8500000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,13,156000,fwd,10500000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,90,186000,fwd,8000000
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,29,127700,fwd,10755000
renault,sandero,2011,gris,nafta/gnc,4,manual,1.6,hatchback,2,165000,fwd,7767500
renault,sandero,2011,gris,nafta,4,manual,1.6,hatchback,1,160000,fwd,9560000
renault,sandero,2011,plateado,nafta,4,manual,1.6,hatchback,150,145630,fwd,7999999
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,210,110000,fwd,9950000
renault,sandero,2012,blanco,nafta,4,manual,1.6,hatchback,90,163000,fwd,9900000
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,9,79000,fwd,11499999
renault,sandero,2012,azul,hibrido/nafta,4,manual,1.6,hatchback,25,96607,fwd,9170000
renault,sandero,2012,blanco,nafta,4,manual,1.6,hatchback,11,131637,fwd,13580000
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,26,150000,fwd,9428550
renault,sandero,2012,azul,nafta,4,manual,1.6,hatchback,53,131000,fwd,8400000
renault,sandero,2012,plateado,nafta,4,manual,1.6,hatchback,60,133000,fwd,10500000
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,27,120000,fwd,11500000
renault,sandero,2012,plateado,nafta,4,manual,1.6,hatchback,60,86441,fwd,11900000
renault,sandero,2012,azul,nafta,4,manual,1.6,hatchback,2,182000,fwd,9800000
renault,sandero,2012,plateado,nafta/gnc,4,manual,1.6,hatchback,60,143000,fwd,11500000
renault,sandero,2012,blanco,nafta,4,manual,1.6,hatchback,41,180000,fwd,11500000
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,41,176000,fwd,12900000
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,60,218000,fwd,9000000
renault,sandero,2012,azul,nafta,4,manual,1.6,hatchback,47,114000,fwd,12000000
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,41,118000,fwd,11711000
renault,sandero,2012,negro,nafta,4,manual,1.6,hatchback,59,188000,fwd,9500000
renault,sandero,2012,azul,nafta,4,manual,1.6,hatchback,7,180000,fwd,9200000
renault,sandero,2012,azul,nafta,4,manual,1.6,hatchback,10,136148,fwd,10157500
renault,sandero,2012,dorado,nafta,4,manual,1.6,hatchback,51,157000,fwd,9200000
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,3,140860,fwd,10500000
renault,sandero,2012,negro,nafta,4,manual,1.6,hatchback,2,142400,fwd,9440500
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,16,131000,fwd,10700000
renault,sandero,2012,negro,nafta,4,manual,1.6,hatchback,25,185000,fwd,9500000
renault,sandero,2012,azul,nafta,4,manual,1.6,hatchback,60,125000,fwd,11950000
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,240,152000,fwd,9200000
renault,sandero,2012,rojo,nafta,4,manual,1.6,hatchback,120,132000,fwd,10000000
renault,sandero,2012,azul,nafta,4,manual,1.6,hatchback,22,136148,fwd,10900000
renault,sandero,2012,blanco,nafta,4,manual,1.6,hatchback,180,170000,fwd,10157500
renault,sandero,2012,rojo,nafta,4,manual,1.6,hatchback,47,106000,fwd,8500000
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,90,105000,fwd,9200000
renault,sandero,2012,dorado,nafta,4,manual,1.6,hatchback,4,71000,fwd,11000000
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,4,130000,fwd,10900000
renault,sandero,2012,blanco,nafta,4,manual,1.6,hatchback,33,163000,fwd,9000000
renault,sandero,2012,gris,nafta,4,manual,1.6,hatchback,27,170000,fwd,9800000
renault,sandero,2013,negro,nafta,4,manual,1.6,hatchback,6,99000,fwd,10157500
renault,sandero,2013,plateado,nafta,4,manual,1.6,hatchback,25,152000,fwd,9900000
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,29,137200,fwd,10500000
renault,sandero,2013,azul,nafta,4,manual,1.6,hatchback,45,94000,fwd,10635500
renault,sandero,2013,gris,nafta/gnc,4,manual,1.6,hatchback,51,130000,fwd,10500000
renault,sandero,2013,blanco,nafta,4,manual,1.6,hatchback,1,130000,fwd,9560000
renault,sandero,2013,blanco,nafta,4,manual,1.6,hatchback,4,95400,fwd,11352500
renault,sandero,2013,gris,nafta/gnc,4,manual,1.6,hatchback,1,177387,fwd,10000000
renault,sandero,2013,beige,nafta,4,manual,1.6,hatchback,23,126000,fwd,11500000
renault,sandero,2013,negro,nafta,4,manual,1.6,hatchback,25,114000,fwd,10800000
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,7,109663,fwd,10755000
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,53,115000,fwd,10635500
renault,sandero,2013,plateado,nafta,4,manual,1.6,hatchback,26,105000,fwd,11500000
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,25,129000,fwd,11300000
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,45,128000,fwd,12500000
renault,sandero,2013,azul,nafta,4,manual,1.6,hatchback,2,165000,fwd,12547500
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,24,98400,fwd,13145000
renault,sandero,2013,plateado,nafta,4,manual,1.6,hatchback,51,139000,fwd,11352500
renault,sandero,2013,rojo,nafta,4,manual,1.6,hatchback,150,110000,fwd,12999999
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,150,122000,fwd,12500000
renault,sandero,2013,negro,nafta,4,manual,1.6,hatchback,150,132000,fwd,10595000
renault,sandero,2013,gris,nafta/gnc,4,manual,1.6,hatchback,60,125000,fwd,10157500
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,19,170000,fwd,10500000
renault,sandero,2013,negro,nafta,4,manual,1.6,hatchback,24,166273,fwd,9800000
renault,sandero,2013,rojo,nafta,4,manual,1.6,hatchback,7,93000,fwd,12900000
renault,sandero,2013,plateado,nafta,4,manual,1.6,hatchback,365,140000,fwd,10755000
renault,sandero,2013,rojo,nafta,4,manual,1.6,hatchback,7,150000,fwd,9800000
renault,sandero,2013,blanco,nafta/gnc,4,manual,1.6,hatchback,23,140000,fwd,12800000
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,365,150000,fwd,11950000
renault,sandero,2013,blanco,nafta,4,manual,1.6,hatchback,40,211000,fwd,12000000
renault,sandero,2013,azul,nafta,4,manual,1.6,hatchback,1,157000,fwd,10500000
renault,sandero,2013,plateado,nafta,4,manual,1.6,hatchback,90,72600,fwd,10500000
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,1,135000,fwd,12000000
renault,sandero,2013,rojo,nafta,4,manual,1.6,hatchback,15,117832,fwd,10500000
renault,sandero,2013,rojo,nafta,4,manual,1.6,hatchback,42,154000,fwd,9600000
renault,sandero,2013,negro,nafta,4,manual,1.6,hatchback,150,107000,fwd,11352500
renault,sandero,2013,rojo,nafta/gnc,4,manual,1.6,hatchback,9,184000,fwd,9999999
renault,sandero,2013,negro,nafta/gnc,4,manual,1.6,hatchback,38,147000,fwd,11000000
renault,sandero,2013,negro,nafta,4,manual,1.6,hatchback,53,68000,fwd,9999999
renault,sandero,2013,dorado,nafta,4,manual,1.6,hatchback,210,94000,fwd,10575750
renault,sandero,2013,blanco,nafta/gnc,4,manual,1.6,hatchback,26,135000,fwd,10038000
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,5,131000,fwd,9900000
renault,sandero,2013,rojo,nafta,4,manual,1.6,hatchback,90,126666,fwd,10800000
renault,sandero,2013,azul,nafta,4,manual,1.6,hatchback,20,86000,fwd,10500000
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,365,120000,fwd,10755000
renault,sandero,2013,azul,nafta,4,manual,1.6,hatchback,15,126666,fwd,8000000
renault,sandero,2013,negro,nafta,4,manual,1.6,hatchback,17,96000,fwd,10157500
renault,sandero,2013,negro,nafta,4,manual,1.6,hatchback,4,82000,fwd,11000000
renault,sandero,2013,negro,nafta,4,manual,1.6,hatchback,10,130000,fwd,9500000
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,21,108000,fwd,10755000
renault,sandero,2013,azul,nafta,4,manual,1.6,hatchback,7,200000,fwd,8500000
renault,sandero,2013,azul,nafta,4,manual,1.6,hatchback,60,141000,fwd,10000000
renault,sandero,2013,rojo,nafta,4,manual,1.6,hatchback,11,70000,fwd,11500000
renault,sandero,2013,blanco,nafta,4,manual,1.6,hatchback,37,165000,fwd,9400000
renault,sandero,2013,gris,nafta,4,manual,1.6,hatchback,120,113000,fwd,10000000
renault,sandero,2013,blanco,nafta,4,manual,1.6,hatchback,1,140000,fwd,10000000
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,5,121299,fwd,13055000
renault,sandero,2014,rojo,nafta,4,manual,1.6,hatchback,6,120000,fwd,12000000
renault,sandero,2014,blanco,nafta,4,manual,1.6,hatchback,13,167000,fwd,11938050
renault,sandero,2014,negro,nafta,4,manual,1.6,hatchback,13,114600,fwd,11352500
renault,sandero,2014,negro,nafta,4,manual,1.6,hatchback,300,126000,fwd,10500000
renault,sandero,2014,rojo,nafta,4,manual,1.6,hatchback,12,91049,fwd,12554670
renault,sandero,2014,plateado,nafta,4,manual,1.6,hatchback,21,97000,fwd,11990000
renault,sandero,2014,blanco,nafta,4,manual,1.6,hatchback,47,168469,fwd,11700000
renault,sandero,2014,blanco,nafta,4,manual,1.6,hatchback,54,130000,fwd,12000000
renault,sandero,2014,plateado,nafta,4,manual,1.6,hatchback,90,125000,fwd,11999000
renault,sandero,2014,rojo,nafta,4,manual,1.6,hatchback,90,147000,fwd,12000000
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,28,151000,fwd,11700000
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,38,178000,fwd,12547500
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,55,120000,fwd,12906000
renault,sandero,2014,negro,nafta,4,manual,1.6,hatchback,120,95000,fwd,11900000
renault,sandero,2014,rojo,nafta,4,manual,1.6,hatchback,5,134084,fwd,10500000
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,5,133000,fwd,11000000
renault,sandero,2014,plateado,nafta,4,manual,1.6,hatchback,16,88000,fwd,13500000
renault,sandero,2014,rojo,nafta,4,manual,1.6,hatchback,12,92000,fwd,12500999
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,4,130000,fwd,11000000
renault,sandero,2014,negro,nafta,4,manual,1.6,hatchback,120,144800,fwd,11500000
renault,sandero,2014,negro,nafta,4,manual,1.6,hatchback,21,99600,fwd,12600000
renault,sandero,2014,gris,nafta/gnc,4,manual,1.6,hatchback,34,190000,fwd,11000000
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,120,175000,fwd,11000000
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,240,139000,fwd,11352500
renault,sandero,2014,plateado,nafta,4,manual,1.6,hatchback,12,89000,fwd,10994000
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,51,172000,fwd,11500000
renault,sandero,2014,rojo,nafta,4,manual,1.6,hatchback,45,155000,fwd,10800000
renault,sandero,2014,negro,nafta,4,manual,1.6,hatchback,60,116000,fwd,11352500
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,2,170500,fwd,13000000
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,11,129000,fwd,12000000
renault,sandero,2014,blanco,nafta,4,manual,1.6,hatchback,25,73000,fwd,13000000
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,25,155000,fwd,11000000
renault,sandero,2014,negro,nafta/gnc,4,manual,1.6,hatchback,90,116000,fwd,11300000
renault,sandero,2014,blanco,nafta,4,manual,1.6,hatchback,120,190000,fwd,10755000
renault,sandero,2014,blanco,nafta/gnc,4,manual,1.6,hatchback,19,170000,fwd,9500000
renault,sandero,2014,gris,nafta/gnc,4,manual,1.6,hatchback,22,200000,fwd,11000000
renault,sandero,2014,gris,nafta,4,manual,1.6,hatchback,120,117184,fwd,11711000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,6,51000,fwd,11472000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,18,82500,fwd,16000000
renault,sandero,2015,azul,nafta,4,manual,1.6,hatchback,23,109000,fwd,12200000
renault,sandero,2015,plateado,nafta,4,manual,1.6,hatchback,46,95000,fwd,14579000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,18,46230,fwd,12900000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,41,136000,fwd,12500000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,16,102000,fwd,13200000
renault,sandero,2015,negro,nafta,4,manual,1.6,hatchback,56,117200,fwd,12690000
renault,sandero,2015,negro,nafta,4,manual,1.6,hatchback,60,63000,fwd,13623000
renault,sandero,2015,negro,nafta,4,manual,1.6,hatchback,1,90404,fwd,11950000
renault,sandero,2015,negro,nafta,4,manual,1.6,hatchback,90,90400,fwd,11950000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,32,69200,fwd,15535000
renault,sandero,2015,negro,nafta/gnc,4,manual,1.6,hatchback,30,122000,fwd,12900000
renault,sandero,2015,blanco,nafta,4,manual,1.6,hatchback,24,118000,fwd,12300000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,31,150000,fwd,14800000
renault,sandero,2015,gris,nafta/gnc,4,manual,1.6,hatchback,150,130000,fwd,11591500
renault,sandero,2015,plateado,hibrido/nafta,4,manual,1.6,hatchback,12,162000,fwd,9450000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,90,148000,fwd,12500000
renault,sandero,2015,blanco,nafta,4,manual,1.6,hatchback,27,76000,fwd,14300000
renault,sandero,2015,rojo,nafta,4,manual,1.6,hatchback,6,104000,fwd,12900000
renault,sandero,2015,negro,nafta,4,manual,1.6,hatchback,210,101000,fwd,13995000
renault,sandero,2015,rojo,nafta,4,manual,1.6,hatchback,38,94000,fwd,12500000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,180,118000,fwd,13025500
renault,sandero,2015,negro,nafta,4,manual,1.6,hatchback,39,78000,fwd,13981500
renault,sandero,2015,azul,nafta,4,manual,1.6,hatchback,55,106200,fwd,13500000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,2,78000,fwd,14500000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,24,83000,fwd,11400000
renault,sandero,2015,blanco,nafta,4,manual,1.6,hatchback,365,53000,fwd,13800000
renault,sandero,2015,blanco,nafta,4,manual,1.6,hatchback,14,85000,fwd,11113500
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,41,114000,fwd,13500000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,365,105000,fwd,12547500
renault,sandero,2015,gris,nafta/gnc,4,manual,1.6,hatchback,20,150000,fwd,14000000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,35,90000,fwd,14340000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,60,130000,fwd,13000000
renault,sandero,2015,negro,nafta,4,manual,1.6,hatchback,4,160000,fwd,11600000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,21,87600,fwd,11500000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,39,109000,fwd,14200000
renault,sandero,2015,negro,nafta/gnc,4,manual,1.6,hatchback,9,150000,fwd,10755000
renault,sandero,2015,blanco,nafta/gnc,4,manual,1.6,hatchback,23,81762,fwd,14900000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,365,120000,fwd,12500000
renault,sandero,2015,blanco,nafta,4,manual,1.6,hatchback,9,137000,fwd,13000000
renault,sandero,2015,blanco,nafta,4,manual,1.6,hatchback,15,96000,fwd,16132500
renault,sandero,2015,rojo,nafta,4,manual,1.6,hatchback,29,87000,fwd,13145000
renault,sandero,2015,negro,nafta,4,manual,1.6,hatchback,6,170000,fwd,12000000
renault,sandero,2015,negro,nafta,4,manual,1.6,hatchback,120,85000,fwd,14340000
renault,sandero,2015,negro,nafta,4,manual,1.6,hatchback,49,91000,fwd,11325000
renault,sandero,2015,negro,nafta,4,manual,1.6,hatchback,1,113000,fwd,12000000
renault,sandero,2015,blanco,nafta,4,manual,1.6,hatchback,7,76000,fwd,14499000
renault,sandero,2015,negro,nafta,4,manual,1.6,hatchback,14,107702,fwd,11950000
renault,sandero,2015,gris,nafta,4,manual,1.6,hatchback,240,110000,fwd,12000000
renault,sandero,2015,azul,nafta,4,manual,1.6,hatchback,49,67700,fwd,11000000
renault,sandero,2016,blanco,nafta,4,manual,1.6,hatchback,10,118000,fwd,12500000
renault,sandero,2016,gris,nafta,4,manual,1.6,hatchback,16,89000,fwd,16000000
renault,sandero,2016,blanco,nafta,4,manual,1.6,hatchback,90,122377,fwd,14600000
renault,sandero,2016,negro,nafta,4,manual,1.6,hatchback,150,99200,fwd,14400000
renault,sandero,2016,blanco,nafta,4,manual,1.6,hatchback,3,98000,fwd,14220500
renault,sandero,2016,blanco,nafta,4,manual,1.6,hatchback,21,89300,fwd,13990000
renault,sandero,2016,otro,nafta,4,manual,1.6,hatchback,12,92000,fwd,14800000
renault,sandero,2016,otro,nafta,4,manual,1.6,hatchback,13,92000,fwd,14800000
renault,sandero,2016,negro,nafta,4,manual,1.6,hatchback,14,154000,fwd,13500000
renault,sandero,2016,negro,nafta,4,manual,1.6,hatchback,41,63400,fwd,15000000
renault,sandero,2016,plateado,nafta,4,manual,1.6,hatchback,2,51000,fwd,16500000
renault,sandero,2016,azul,nafta,4,manual,1.6,hatchback,24,148000,fwd,15000000
renault,sandero,2016,negro,nafta,4,manual,1.6,hatchback,38,134000,fwd,12000000
renault,sandero,2016,gris,nafta,4,manual,1.6,hatchback,14,87500,fwd,13500000
renault,sandero,2016,negro,nafta,4,manual,1.6,hatchback,3,150000,fwd,14750000
