Marca,Modelo,Año,Versión,Color,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Combustible,Modelo_normalizado
Citroën,C3,2016,1.6 Vti 115 Shine Conc Oficial Ver Descr (hp),,5,Manual,1.6,Compacto,97.000 km,13800000,Nafta,C3
Citroën,Xsara,2009,Picasso 1.6 2009 S.s,Gris,5,Manual,1.6,Monovolumen,145.000 km,10500000,Nafta,Xsara
Citroën,C4,2016,Lounge 1.6 Tendence Hdi 115cv Am16 - Us,Gris,4,Manual,1.6,Sedán,170.000 km,15990000,Diésel,C4
Citroën,C4,2016,Lounge 1.6 Tendence Hdi 115cv Am16 Us - Fm,Gris,4,Manual,1.6,Sedán,179.000 km,16000000,Diésel,C4
Citroën,C4,2012,1.6 X Pack Look,Negro,5,Manual,1.6,Compacto,155.000 km,6000,Nafta,C4
Citroën,C4,2019,Cactus 1.6 Shine At 2019-uslraiti,Gris,5,Automática,1.6 thp,Compacto,76.553 km,21900000,Nafta,C4
Citroën,C3,2007,1.6 X-tr Lb,Gris,5,Manual,1.6,Compacto,179.000 km,10000000,Nafta,C3
Citroën,C3,2018,Aircross 1.6 Vti 115 Feel At6,Gris,5,Automática,1.6,Compacto,83.000 km,3900,Nafta,C3
Citroën,C3,2013,Picasso 1.6 Exclusive 110cv,,5,Manual,1.6,Compacto,80.000 km,4000,Nafta,C3
Citroën,C3,2014,1.5 Tendance Pack Secure I 90cv,Negro,5,Manual,1.5,Compacto,119.800 km,12000000,Nafta,C3
Citroën,C4,2021,Cactus 1.6 Vti 115 Feel Pack Plus,,5,Manual,1.6,SUV,69.100 km,21500000,Nafta,C4
Citroën,C3,2013,1.5 Tendance Pack Secure I 90cv,Azul,5,Manual,1.5,Compacto,100.000 km,11600000,Nafta,C3
Citroën,C3,2024,Aircross 1.0 Shine Turbo 200 Cvt Bitono 7as,Gris,5,Automática,1.0,SUV,1.000 km,33000000,Nafta,C3
Citroën,C3,2018,1.6 Vti 115 Live,Gris,5,Manual,1.6,Compacto,36.000 km,15500000,Nafta,C3
Citroën,C3,2016,1.5 Feel 90cv,Gris,5,Manual,1.5,Compacto,112.000 km,10000,Nafta,C3
Citroën,C3,2018,Aircross 1.6 Vti 115 Shine,Gris,5,Manual,1.6,Compacto,73.000 km,4300,Nafta,C3
Citroën,C4,2022,Cactus 1.6 Thp 165 At6 Shine,,4,Automática,1.6,SUV,70.000 km,23900000,Nafta,C4
Citroën,C4,2020,Cactus 1.6 Thp 165 At6 Shine,Gris,4,Automática,1.6,SUV,51.000 km,21400000,Nafta,C4
Citroën,C4,2024,Cactus 1.6 Thp 165 Shine At6,,4,Automática,1.6,SUV,10.000 km,31599000,Nafta,C4
Citroën,C4,2021,Cactus 1.6 Vti 115 At6 Feel Pk,,5,Automática,1.6,SUV,55.000 km,21500000,Nafta,C4
Citroën,C3,2014,1.5 I 90cv Tendance Pack Secure,Rojo,5,Manual,1.5,Compacto,83.000 km,12500000,Nafta,C3
Citroën,C3,2023,1.2 12v Puretech 82 Feel,Gris,5,Manual,1.2,Compacto,40.500 km,20888000,Nafta,C3
Citroën,C4,2019,Spacetourer 1.6 Thp 165 At6 Rip Curl,,5,Automática,1.6,Monovolumen,98.000 km,18500,Nafta,C4
Citroën,C4,2017,Picasso 1.6 Thp Feel Pack 165cv,Rojo,5,Manual,1.6,Monovolumen,120.000 km,18490,Nafta,C4
Citroën,C4,2015,1.6 Tendance At 2015 S.s,,4,Automática,1.6,Sedán,158.000 km,8600000,Nafta,C4
Citroën,C4,2019,Cactus 1.6 Thp 165 At6 Shine Semini Lucas,Gris,5,Automática,1.6 thp,Compacto,76.553 km,21900000,Nafta,C4
Citroën,C3,2016,Aircross 1.6 Vti 115 Feel,Rojo,5,Manual,1.6,Compacto,150.326 km,15300000,Nafta,C3
Citroën,Berlingo,2019,Furgon 1.6 Hdi 92 Bussines,,5,Manual,1.6,Light Truck,160.000 km,15950000,Diésel,Berlingo
Citroën,C3,2013,Picasso 1.6 Sx 110cv Lp,Negro,5,Manual,1.6,Compacto,151.000 km,11200000,Nafta,C3
Citroën,C4,2019,Lounge 1.6 Thp 165 Feel Pack,Gris,4,Manual,1.6,Sedán,85.000 km,17500000,Nafta,C4
Citroën,C4,2018,Cactus 1.2 Puretech 110 At6 S&s Shine,,5,Automática,1.2,SUV,94.000 km,4600,Nafta,C4
Citroën,C4,2011,1.6 X Pack Look,Dorado,5,Manual,1.6,Sedán,93.000 km,10900000,Nafta,C4
Citroën,C4,2018,C4 Shine Automatico 2018,,4,Automática,1.6,Sedán,51.000 km,13500,Nafta,C4
Citroën,C3,2007,1.6 I Xtr 2010 Oportunidad. La,Gris,5,Manual,1.6,Compacto,179.000 km,10000000,Nafta,C3
Citroën,C4,2024,Cactus 1.6 Vti 115 Feel At (as),Gris,5,Automática,1.6,SUV,2.190 km,27490000,Nafta,C4
Citroën,C4,2021,Cactus 1.6 Thp 165 At6 Shine,Negro,4,Automática,1.6,SUV,95.986 km,21500000,Nafta,C4
Citroën,C4,2015,Lounge 1.6 Tendance At6 Thp 163cv La Plata 888,Gris,4,Automática,1.6,Sedán,58.251 km,15477000,Nafta,C4
Citroën,C4,2022,Cactus 1.6 Vti 115 Feel Pk,,5,Manual,1.6,SUV,25.000 km,18990,Nafta,C4
Citroën,Xsara,2011,Picasso 1.6 Fase2 I Exclusive,Dorado,5,Manual,1.6,Monovolumen,125.000 km,7900,Nafta,Xsara
Citroën,Berlingo,2023,Furgon 1.6 Vti 115 Business La Plata 349,,5,Manual,1.6,Light Truck,35.095 km,19897000,Nafta,Berlingo
Citroën,C3,2014,Aircross 1.6 Vti 115 Exclusive,Rojo,5,Manual,1.6,Compacto,154.900 km,13800000,Nafta,C3
Citroën,C4,2017,1.6 Feel Vti 115,Gris,4,Manual,1.6,Sedán,24.900 km,14950,Nafta,C4
Citroën,C3,2013,Aircross Origine 1.6 Vti 115 Ag,Plateado,5,Manual,1.6,Compacto,133.000 km,10500000,Nafta,C3
Citroën,C3,2021,1.6 Vti 115 Live Lp,Gris,5,Manual,1.6,Compacto,45.000 km,18900000,Nafta,C3
Citroën,C3,2018,1.6 Vti 115 Shine,Plateado,5,Manual,1.6,Compacto,92.000 km,15500000,Nafta,C3
Citroën,C4,2019,Cactus 1.6 Vti 115 At6 Shine,Gris,5,Automática,1.6,SUV,70.000 km,22400000,Nafta,C4
Citroën,C4,2014,Lounge 1.6 Tendance At6 Thp 163cv,Gris,4,Automática,1.6,Sedán,83.000 km,13500,Nafta,C4
Citroën,C4,2019,Cactus 1.6 Vti 115 At6 Shine,Gris,5,Automática,1.6,SUV,70.300 km,16200,Nafta,C4
Citroën,C4,2018,Lounge 1.6 Thp 165 Feel Pack,Plateado,4,Manual,1.6,Sedán,230.000 km,15000000,Nafta,C4
Citroën,C3,2012,1.4i Xtr,Gris,5,Manual,1.4,Compacto,106.000 km,9100000,Nafta,C3
Citroën,C3,2016,1.5 Start (plan Ahorro) 90cv Jf,Gris,5,Manual,1.5,Compacto,96.700 km,13500000,Nafta,C3
Citroën,C4,2024,Cactus Thp 165 Eat6 Shine A B,Gris,5,Automática,1.6,SUV,14.200 km,27500000,Nafta,C4
Citroën,Berlingo,2021,Furgon 1.6 Hdi 92 Bussines 2021 Lesbleus,,5,Manual,1.6,Light Truck,160.000 km,15900,Diésel,Berlingo
Citroën,Berlingo,2018,Furgon 1.6 Hdi 92 Bussines Mixto,,5,Manual,1.6,Light Truck,88.000 km,3900,Diésel,Berlingo
Citroën,C4,2018,Cactus 1.2 Puretech 110 At6 S&s Shine,Negro,5,Automática,1.2,SUV,88.000 km,13000,Nafta,C4
Citroën,C4,2022,Cactus 1.6 Vti 115 Feel,Negro,5,Manual,1.6,SUV,40.000 km,23400000,Nafta,C4
Citroën,C3,2015,Aircross 1.6 Vti 115 Tendance,Gris,5,Manual,1.6,Compacto,75.000 km,14900000,Nafta,C3
Citroën,Berlingo,2012,Hdi 1.6 Diesel Turbo,,5,Manual,1.6 hdi,Light Truck,140.000 km,11500000,Diésel,Berlingo
Citroën,C4,2021,Cactus 1.6 X Series Manual 2021 - Rpm Moviles,Gris,5,Manual,No disponible,SUV,65.000 km,21200000,Nafta,C4
Citroën,C3,2007,1.6 I Xtr Gp,Gris,5,Manual,1.6,Compacto,179.000 km,10000000,Nafta,C3
Citroën,C3,2018,1.6 Vti 115 Feel,,5,Manual,1.6,Compacto,105.863 km,15800000,Nafta,C3
Citroën,C4,2009,"2.0 Sx Nafta 2009, 160000, Negro",Negro,5,Manual,2.0,Compacto,160.000 km,6500,Nafta,C4
Citroën,C4,2014,Lounge 1.6 Tendance At6 Thp 163cv,Gris,4,Automática,1.6,Sedán,87.000 km,6900,Nafta,C4
Citroën,C3,2013,Picasso 1.6 Exclusive 110cv,Negro,5,Manual,1.6,Compacto,150.000 km,11700000,Nafta,C3
Citroën,C4,2014,Lounge 1.6 Tendance At6 Thp 163cv,Gris,4,Automática,1.6,Sedán,87.000 km,6900,Nafta,C4
Citroën,C3,2013,Picasso 1.6 Exclusive 110cv,Negro,5,Manual,1.6,Compacto,150.000 km,11700000,Nafta,C3
Citroën,Ds3,2015,1.6 Vti 120 So Chic,,3,Manual,1.6,Compacto,118.000 km,12100,Nafta,Ds3
Citroën,Xsara,2002,Picasso 2.0 Hdi Vendo O Permuto Eb!!,Azul,5,Manual,2.0,Monovolumen,210.000 km,7500000,Diésel,Xsara
Citroën,C4,2017,1.6 Thp At6,Gris,4,Automática,1.6,Sedán,103.000 km,15900000,Nafta,C4
Citroën,C4,2017,Lounge 1.6 Thp 165 At6 Feel,Gris,4,Automática,1.6,Sedán,93.633 km,14350000,Nafta,C4
Citroën,C4,2021,Cactus Shine,Gris,4,Automática,1.6,SUV,36.200 km,21000,Nafta,C4
Citroën,Ds3,2015,Excelente Estado! Como Nuevo!,Gris,3,Manual,1.6,Compacto,108.000 km,13000,Nafta,Ds3
Citroën,C4,2009,2.0 Bva Exclusive,Gris,4,Manual,2.0,Sedán,270.000 km,5380000,Nafta,C4
Citroën,Xsara,2009,Picasso 1.6 Fase2 I L.c,Dorado,5,Manual,1.6,Monovolumen,145.000 km,10500000,Nafta,Xsara
Citroën,C4,2021,Cactus 1.6 Vti 115 At6 Shine Bi Tono,,5,Automática,1.6,SUV,51.800 km,23600000,Nafta,C4
Citroën,C4,2017,Vti 115 Live 2017 - Rpm Moviles,,4,Manual,1.6,Sedán,85.000 km,13600000,Nafta,C4
Citroën,C4,2017,Picasso 1.6 Hdi 115 Feel Pack Jf,Gris,5,Manual,1.6,Monovolumen,113.000 km,22900000,Diésel,C4
Citroën,Berlingo,2017,Furgon 1.6 Bussines Hdi 92cv Am54 Lf,Gris,5,Manual,1.6,Light Truck,114.500 km,14900000,Diésel,Berlingo
Citroën,C4,2016,Vti 115 Feel 2016 Rpm Moviles,Grafito,4,Manual,No disponible,Sedán,138.000 km,13300000,Nafta,C4
Citroën,C3,2018,Aircross 1.6 Vti 115 Feel - Lf,,5,Manual,1.6,Compacto,106.700 km,16300000,Nafta,C3
Citroën,Jumpy,2018,2.2 435 L2h1 Hdi 130 Mt6,,3,Manual,2.2,Light Truck,100.000 km,36900000,Diésel,Jumpy
Citroën,C4,2017,1.6 Feel Vti 115,Gris,4,Manual,1.6,Sedán,66.000 km,13000000,Nafta,C4
Citroën,C3,2016,1.6 Vti 115 Feel,Plateado,5,Manual,1.6,Compacto,106.000 km,12000000,Nafta,C3
Citroën,C3,2014,Picasso 1.6 Tendance 115cv,Negro,5,Manual,1.6,Compacto,109.000 km,10890,Nafta,C3
Citroën,C4,2009,2.0 Sx,Gris,4,Manual,2.0,Sedán,290.000 km,6900000,Nafta,C4
Citroën,C4,2023,Cactus 1.6 Vti 115 Feel,,5,Manual,1.6,SUV,34.400 km,23000,Nafta,C4
Citroën,C3,2014,1.5 Tendance I 90cv,Gris,5,Manual,1.5,Compacto,93.500 km,8800000,Nafta,C3
Citroën,C4,2018,Cactus 1.2 Puretech 110 At6 S&s Shine,Negro,5,Automática,1.2,SUV,84.000 km,21300000,Nafta,C4
Citroën,Xsara,2011,Picasso 1.6 Fase2 I Exclusive,Dorado,5,Manual,1.6,Monovolumen,124.681 km,8390,Nafta/GNC,Xsara
Citroën,C4,2016,Lounge 1.6 Hdi 115 Feel Pack,,4,Manual,1.6,Sedán,120.000 km,14700000,Diésel,C4
Citroën,Berlingo,2024,Furgon 1.6 Vti 115 Business,,5,Manual,1.6,Light Truck,23.000 km,25000000,Nafta/GNC,Berlingo
Citroën,C4,2020,Cactus 1.6 Thp 165 At6 Shine,,4,Automática,1.6,SUV,65.000 km,21000,Nafta,C4
Citroën,Xsara,2013,Picasso 1.6 Fase2 I Exclusive,Dorado,5,Manual,1.6,Monovolumen,65.013 km,13500000,Nafta,Xsara
Citroën,C4,2018,Cactus 1.2 Puretech 110 At6 S&s Shine - (fran),Rojo,5,Automática,1.2,SUV,59.000 km,16800000,Nafta,C4
Citroën,C3,2011,1.4 I Sx Am74,Negro,5,Manual,1.4,Compacto,119.000 km,9000000,Nafta,C3
Citroën,C4,2022,Cactus 1.6 Thp 165 At6 Shine Smart Garage,Gris,4,Automática,1.6,SUV,38.000 km,21000,Nafta,C4
Citroën,C3,2017,Aircross 1.6 Vti 115 Shine W,Rojo,5,Manual,1.6,Compacto,90.000 km,16989900,Nafta,C3
Citroën,C3,2017,1.6 Vti 115 Shine,,5,Manual,1.6,Compacto,110.000 km,13500,Nafta,C3
Citroën,C3,2018,Aircross 1.6 Vti 115 Feel At6,Rojo,5,Automática,1.6,Compacto,67.000 km,17000000,Nafta,C3
Citroën,C3,2013,Picasso 1.6 Exclusive 110cv,,5,Manual,1.6,Compacto,136.000 km,13200000,Nafta,C3
Citroën,C4,2016,Lounge 1.6 Tendence Hdi 115cv Am16,,4,Manual,1.6,Sedán,180.000 km,14900000,Diésel,C4
Citroën,Jumpy,2020,1.6 L3 Hdi 115 Business Mixto,,3,Manual,1.6,Light Truck,79.000 km,27600,Diésel,Jumpy
Citroën,C5,2012,1.6 Turbo Exclusive Am80,Celeste,4,Automática,1.6,Sedán,69.000 km,16500000,Nafta,C5
Citroën,C4,2022,Cactus 1.6 Vti 115 Feel,Negro,5,Manual,1.6,SUV,79.000 km,19800000,Nafta,C4
Citroën,C3,2015,Aircross 1.6 Vti 115 Exclusive My Way,Gris,5,Manual,1.6,Compacto,91.300 km,12500,Nafta,C3
Citroën,C3,2020,1.6 Vti 115 At6 Feel,Plateado,5,Automática,1.6,Compacto,46.000 km,20500000,Nafta,C3
Citroën,Berlingo,2023,Furgon 1.6 Bussines Hdi 92cv,,5,Manual,1.6,Light Truck,54.000 km,22000000,Diésel,Berlingo
Citroën,C4,2017,Cactus 2017 1.2 Puretech 110 At6 S&s Shine,,5,Automática,1.2,SUV,71.000 km,16800000,Nafta,C4
Citroën,Berlingo,2020,Furgon 2020 1.6 Hdi 92 Bussines,,5,Manual,1.6,Light Truck,90.000 km,17500000,Diésel,Berlingo
Citroën,Berlingo,2013,Furgon 1.6 Hdi 92cv,,5,Manual,1.6,Light Truck,168.000 km,12900000,Diésel,Berlingo
Citroën,C4,2013,1.6 X Pack Look,Azul,5,Manual,1.6,Compacto,135.500 km,8700,Nafta,C4
Citroën,C4,2018,Cactus 1.6 Thp 165 At6 Shine,Negro,4,Automática,1.6,SUV,75.000 km,19300000,Nafta,C4
Citroën,C3,2013,1.5 Tendance Pack Secure I 90cv,Negro,5,Manual,1.5,Compacto,90.000 km,11200000,Nafta,C3
Citroën,Berlingo,2022,Furgon 1.6 Hdi 92 Bussines,,5,Manual,1.6,Light Truck,58.000 km,19000000,Diésel,Berlingo
Citroën,C3,2018,1.6 Vti 115 Feel,Gris,5,Manual,1.6,Compacto,53.000 km,16500000,Nafta,C3
Citroën,C5,2022,Aircross 1.6 Thp Eat6 Feel Pack,Gris,5,Automática,1.6,SUV,61.000 km,33000000,Nafta,C5
Citroën,Xsara,2012,Picasso 1.6 Fase2 I Exclusive,Negro,5,Manual,1.6,Monovolumen,114.000 km,9790,Nafta,Xsara
Citroën,C4,2017,Cactus 1.2 Puretech 110 At6 S&s Shine,Azul,5,Automática,1.2,SUV,46.000 km,16000,Nafta,C4
Citroën,C4,2016,Lounge 1.6 Tendance Thp 165cv Am16,,4,Manual,1.6,Sedán,107.500 km,11300,Nafta,C4
Citroën,Berlingo,2012,Furgon 1.6 Pack Plc Hdi 92cv Am53,,5,Manual,1.6,Light Truck,145.000 km,12000000,Diésel,Berlingo
Citroën,C4,2019,Lounge 1.6 Vti Live,,4,Manual,1.6,Sedán,85.000 km,18990000,Nafta,C4
Citroën,Cactus,2022,Shine,Gris,4,Automática,1.6,SUV,5.900 km,28000000,Nafta,Cactus
Citroën,Jumpy,2019,No disponible,Gris,5,Manual,1.6,Light Truck,110.700 km,32000000,Diésel,Jumpy
Citroën,C4,2014,Lounge 1.6 Exclusive 6at Thp 163cv,Plateado,4,Automática,1.6,Sedán,166.000 km,10500,Nafta,C4
Citroën,C3,2012,Picasso 1.6 Exclusive 110cv,Gris,5,Manual,1.6,Compacto,135.000 km,7800,Nafta,C3
Citroën,C4,2022,Cactus Feel Pack 1.6 { Unico Dueño - Excelente },Gris,5,Manual,1.6,SUV,42.000 km,18800,Nafta,C4
Citroën,C3,2018,1.6 Vti 115 Feel,,5,Manual,1.6,Compacto,88.000 km,12500,Nafta,C3
Citroën,Berlingo,2008,Multispace 1.9 D Pack,Plateado,5,Manual,1.9,Monovolumen,251.000 km,7700,Diésel,Berlingo
Citroën,C4,2017,Lounge 1.6 Thp 165 At6 Shine,,4,Automática,1.6,Sedán,115.000 km,15200000,Nafta,C4
Citroën,C3,2017,1.5 Feel 90cv,Gris,5,Manual,1.5,Compacto,97.000 km,13990000,Nafta,C3
Citroën,C3,2015,1.5 I 90cv Tendance Pack Secure,,5,Manual,1.5,Compacto,120.000 km,11500,Nafta,C3
Citroën,C3,2013,Picasso 1.6 Exclusive 115cv,,5,Manual,1.6,Compacto,146.000 km,9500,Nafta,C3
Citroën,C4,2020,Cactus 1.6 Vti 115 At6 Feel Pk,Negro,5,Automática,1.6,SUV,52.000 km,20500000,Nafta,C4
Citroën,C4,2016,Lounge 1.6 Tendance Thp 165cv Am16,Gris,4,Manual,1.6,Sedán,130.000 km,13150,Nafta,C4
Citroën,C3,2018,1.6 Vti 115 Feel,Rojo,5,Manual,1.6,Compacto,68.000 km,17000000,Nafta,C3
Citroën,C3,2017,1.5 Feel 90cv,Plateado,5,Manual,1.5,Compacto,47.000 km,12300,Nafta,C3
Citroën,C4,2017,Lounge 1.6 Thp 165 At6 Shine,Plateado,4,Automática,1.6,Sedán,50.800 km,13800,Nafta,C4
Citroën,C3,2016,Aircross 1.5 Vti 90 Live,,5,Manual,1.6,Compacto,109.400 km,15200000,Nafta,C3
Citroën,C4,2007,2.0 I Sx,Dorado,4,Manual,2.0,Sedán,134.229 km,9000000,Diésel,C4
Citroën,Berlingo,2019,1.6 Hdi 92 Bussines Mixto,Gris,5,Manual,1.6,Light Truck,132.000 km,13500,Diésel,Berlingo
Citroën,Berlingo,2013,Furgon 2013 1.4 Pack 75cv Am53,,5,Manual,1.4,Light Truck,96.000 km,9800,Nafta,Berlingo
Citroën,C3,2015,1.5 I 90cv Tendance Pack Secure,,5,Manual,1.5,Compacto,79.600 km,11900,Nafta,C3
Citroën,C4,2009,2.0 Exclusive Plus,Negro,4,Manual,2.0,Sedán,166.300 km,8700000,Nafta,C4
Citroën,Berlingo,2012,Furgon 1.6 Hdi 92cv Pack Seguridad,Marrón,5,Manual,1.6,Light Truck,140.000 km,9300000,Diésel,Berlingo
Citroën,C4,2011,X Pack Look Am73,Gris,5,Manual,1.6,Compacto,129.400 km,8500,Nafta,C4
Citroën,C4,2016,Lounge 1.6 Thp 165 At6 Shine,,4,Automática,1.6,Sedán,125.000 km,14000000,Nafta,C4
Citroën,C3,2013,1.6 Exclusive Vti 115cv,Negro,5,Manual,1.6,Compacto,198.000 km,10000000,Nafta,C3
Citroën,C4,2018,Cactus 1.2 Puretech 110 At6 S&s Shine,Negro,5,Automática,1.2,SUV,93.000 km,16500,Nafta,C4
Citroën,C3,2014,Picasso 1.6 Exclusive - Año 2014 - Pack My Way,Negro,5,Manual,1.6,Compacto,115.000 km,9990,Nafta,C3
Citroën,C4,2017,Cactus 1.2 Puretech 110 At6 S&s Shine,Celeste,5,Automática,1.2,SUV,69.900 km,14500,Nafta,C4
Citroën,C3,2008,1.6 I Exclusive Facelift,Gris,5,Manual,1.6,Compacto,83.000 km,9200000,Nafta,C3
Citroën,C4,2021,Cactus 1.6 Vti 115 At6 Feel Pk,Negro,5,Automática,1.6,SUV,12.000 km,20000,Nafta,C4
Citroën,Berlingo,2018,1.6 Hdi 92 Bussines Mixto,Gris,5,Manual,1.6,Light Truck,143.000 km,14900000,Diésel,Berlingo
Citroën,C3,2015,1.5 Origine Pack Zenith I 90cv,,5,Manual,1.5,Compacto,78.000 km,12500000,Nafta,C3
Citroën,Berlingo,2018,1.6 Hdi 92 Bussines Mixto,Gris,5,Manual,1.6,Light Truck,143.000 km,14900000,Diésel,Berlingo
Citroën,C3,2015,1.5 Origine Pack Zenith I 90cv,,5,Manual,1.5,Compacto,78.000 km,12500000,Nafta,C3
Citroën,C4,2018,Cactus 2018 1.6 Vti 115 At6 Shine,,5,Automática,1.6,SUV,92.000 km,15300,Nafta,C4
Citroën,Berlingo,2018,1.6 Hdi 92 Bussines Mixto,Gris,5,Manual,1.6,Light Truck,77.000 km,18500000,Diésel,Berlingo
Citroën,C3,2017,1.5 Feel 90cv,,5,Manual,1.5,Compacto,69.800 km,12500,Nafta,C3
Citroën,C4,2013,1.6 X Pack Look,Plateado,5,Manual,1.6,Compacto,166.500 km,9900000,Nafta,C4
Citroën,Xsara,2012,Picasso 1.6 Fase2 I Exclusive,Beige,5,Manual,1.6,Monovolumen,136.000 km,8300,Nafta,Xsara
Citroën,C4,2018,Cactus 1.2 Puretech 110 At6 S&s Shine,Negro,5,Automática,1.2,SUV,92.000 km,21500000,Nafta,C4
Citroën,C3,2013,Picasso 1.6 Exclusive Vti 115cv Pack,Negro,5,Manual,1.6,Compacto,102.000 km,9700,Nafta,C3
Citroën,C4,2014,1.6 X Pack Plus,Gris,5,Manual,1.6,Compacto,93.000 km,9500,Nafta,C4
Citroën,C3,2015,1.5 Tendance Pack Secure I 90cv,,5,Manual,1.5,Compacto,65.700 km,13800000,Nafta,C3
Citroën,Ds4,2013,1.6 Sport Chic Thp 163cv Tiptronic,,5,Automática,1.6,Compacto,74.000 km,12500,Nafta,Ds4
Citroën,C3,2022,1.6 Vti 115 Live,Rojo,5,Manual,1.6,Compacto,60.000 km,20000000,Nafta,C3
Citroën,C3,2017,1.6 Vti 115 Feel,,5,Manual,1.6,Compacto,88.000 km,14900000,Nafta,C3
Citroën,Berlingo,2011,Multispace 1.6 Sx Pack 110cv Am53,Gris,5,Manual,1.6,Monovolumen,133.000 km,12400000,Nafta,Berlingo
Citroën,C4,2015,Lounge 2.0 Origine N,,4,Manual,2.0,Sedán,85.000 km,13800000,Nafta,C4
Citroën,C4,2022,Cactus 1.6 Vti 115 At6 Feel Pk,Gris,5,Automática,1.6,SUV,58.500 km,22800000,Nafta,C4
Citroën,C4,2024,Cactus 1.6 Thp 165 Shine At6,Plateado,4,Automática,1.6,SUV,9.000 km,24500,Nafta,C4
Citroën,C4,2018,1.6 Shine Vti 115 At,Gris,4,Automática,1.6,Sedán,89.000 km,13200,Nafta,C4
Citroën,C4,2014,Lounge 1.6 Exclusive 6at Thp 163cv Am16,Plateado,4,Automática,1.6,Sedán,160.000 km,14500000,Nafta,C4
Citroën,C3,2016,1.5 Feel 90cv,Rojo,5,Manual,1.5,Compacto,88.000 km,11500,Nafta,C3
Citroën,C3,2017,Aircross 1.6 Vti 115 Shine,,5,Manual,1.6,Compacto,113.000 km,16700000,Nafta,C3
Citroën,C3,2016,1.5 Live 90cv,Plateado,5,Manual,1.5,Compacto,144.000 km,14000000,Nafta,C3
Citroën,C4,2021,Cactus 1.6 Vti 115 X-series,Gris,5,Manual,1.6,SUV,36.000 km,18900,Nafta,C4
Citroën,C4,2012,1.6 X Pack Look,Azul,5,Manual,1.6,Compacto,155.000 km,10500000,Nafta,C4
Citroën,C4,2018,Lounge 1.6 Hdi 115 Feel Pack,Gris,4,Manual,1.6,Sedán,55.000 km,16900,Diésel,C4
Citroën,C4,2019,Cactus 1.6 Vti 115 At6 Shine,Negro,5,Automática,1.6,SUV,57.500 km,20550000,Nafta,C4
Citroën,C4,2018,1.6 Feel Vti 115,Azul,4,Manual,1.6,Sedán,92.500 km,12400,Nafta,C4
Citroën,C3,2017,Aircross,Gris,5,Manual,1.6,Compacto,92.000 km,17200000,Nafta,C3
Citroën,C3,2015,1.6 Exclusive Pack Myway Vti 115cv,,5,Manual,1.6,Compacto,68.000 km,13800,Nafta,C3
Citroën,C4,2019,Cactus 1.6 Vti 115 At6 Shine,Plateado,5,Automática,1.6,SUV,126.990 km,20500000,Nafta,C4
Citroën,C3,2020,1.6 Vti 115 At6 Feel,Gris,5,Automática,1.6,Compacto,68.000 km,18900000,Nafta,C3
Citroën,C4,2017,Cactus 1.2 Puretech 110 At6 S&s Shine,Gris,5,Automática,1.2,SUV,63.000 km,13600,Nafta,C4
Citroën,C3,2016,Aircross 1.6 Vti 115 Shine,Negro,5,Manual,1.6,Compacto,79.000 km,16000000,Nafta,C3
Citroën,C4,2019,Lounge 1.6 Hdi 115 Feel Pack,Gris,4,Manual,1.6,Sedán,111.000 km,18500000,Diésel,C4
Citroën,Berlingo,2021,Furgon 1.6 Bussines Hdi 92cv Am54,,5,Manual,1.6,Light Truck,86.000 km,18000000,Diésel,Berlingo
Citroën,C4,2024,Cactus 1.6 Vti 115 Feel + At,Gris,5,Automática,1.6,SUV,17.900 km,28400000,Nafta,C4
Citroën,C4,2013,2.0 Exclusive Bva Am71,,5,Automática,2.0,Compacto,129.000 km,13500000,Nafta,C4
Citroën,Berlingo,2018,1.6 Hdi 92 Bussines Mixto,Gris,5,Manual,1.6,Light Truck,143.000 km,14900000,Diésel,Berlingo
Citroën,C3,2015,1.5 Origine Pack Zenith I 90cv,,5,Manual,1.5,Compacto,78.000 km,12500000,Nafta,C3
Citroën,C4,2018,Cactus 2018 1.6 Vti 115 At6 Shine,,5,Automática,1.6,SUV,92.000 km,15300,Nafta,C4
Citroën,Berlingo,2018,1.6 Hdi 92 Bussines Mixto,Gris,5,Manual,1.6,Light Truck,77.000 km,18500000,Diésel,Berlingo
Citroën,C3,2017,1.5 Feel 90cv,,5,Manual,1.5,Compacto,69.800 km,12500,Nafta,C3
Citroën,C4,2013,1.6 X Pack Look,Plateado,5,Manual,1.6,Compacto,166.500 km,9900000,Nafta,C4
Citroën,Xsara,2012,Picasso 1.6 Fase2 I Exclusive,Beige,5,Manual,1.6,Monovolumen,136.000 km,8300,Nafta,Xsara
Citroën,C4,2018,Cactus 1.2 Puretech 110 At6 S&s Shine,Negro,5,Automática,1.2,SUV,92.000 km,21500000,Nafta,C4
Citroën,C3,2013,Picasso 1.6 Exclusive Vti 115cv Pack,Negro,5,Manual,1.6,Compacto,102.000 km,9700,Nafta,C3
Citroën,C4,2014,1.6 X Pack Plus,Gris,5,Manual,1.6,Compacto,93.000 km,9500,Nafta,C4
Citroën,C3,2015,1.5 Tendance Pack Secure I 90cv,,5,Manual,1.5,Compacto,65.700 km,13800000,Nafta,C3
Citroën,Ds4,2013,1.6 Sport Chic Thp 163cv Tiptronic,,5,Automática,1.6,Compacto,74.000 km,12500,Nafta,Ds4
Citroën,C3,2022,1.6 Vti 115 Live,Rojo,5,Manual,1.6,Compacto,60.000 km,20000000,Nafta,C3
